Job ;204619;Arklow Bank
CPT name;WTG_CPT039
Start Date & Time ;2023-07-08 08:21:15
End   Date & Time ;2023-07-08 09:26:19
Wather Depth ;27.24
Clients ref. :;SSE
Position:;299083.93;5847915.46;
Dist. Tip to Sleeve center;0.08
;Length;Depth;qc;fs;fs(d. cor.);u;Incl.;Time;Speed;
Scan;m;m;MPa;Mpa;MPa;MPa;deg.;sec.;mm/sec.;
2383;18.7570;18.7167;3.089;0.1008;0.0946;0.8634;7.0724; 1.20290000012610E+0003;19.2;
2384;18.7679;18.7275;3.007;0.0999;0.0959;0.8104;7.0724; 1.20340100009926E+0003;19.2;
2385;18.7766;18.7362;3.035;0.0964;0.0937;0.6494;7.0724; 1.20391099972185E+0003;19.2;
2386;18.7875;18.7470;2.968;0.0961;0.0862;0.6178;7.0724; 1.20440999998245E+0003;19.4;
2387;18.7941;18.7535;2.830;0.0984;0.0846;0.8503;7.0724; 1.20467600009870E+0003;19.4;
2388;18.8028;18.7621;2.802;0.1001;0.0824;0.9026;7.0724; 1.20517000013497E+0003;19.4;
2389;18.8093;18.7686;2.800;0.0992;0.0820;0.9843;7.0724; 1.20566599988379E+0003;19.2;
2390;18.8158;18.7751;2.820;0.0975;0.0803;1.0293;7.0724; 1.20590000019874E+0003;19.2;
2391;18.8267;18.7859;2.880;0.0952;0.0823;1.0706;7.0724; 1.20640999982134E+0003;19.4;
2392;18.8354;18.7945;2.906;0.0944;0.0836;1.1352;7.0724; 1.20691000025254E+0003;19.6;
2393;18.8420;18.8010;2.939;0.0948;0.0843;1.1770;7.0724; 1.20717599974014E+0003;19.6;
2394;18.8507;18.8097;2.934;0.0963;0.0843;1.1736;7.0724; 1.20765300001949E+0003;19.3;
2395;18.8572;18.8162;2.962;0.0937;0.0810;1.1317;7.0724; 1.20790400009137E+0003;19.4;
2396;18.8659;18.8248;3.035;0.0868;0.0788;1.1258;7.0724; 1.20841899993829E+0003;19.3;
2397;18.8747;18.8335;3.065;0.0846;0.0782;1.1235;7.0724; 1.20891100026201E+0003;19.2;
2398;18.8834;18.8421;3.110;0.0824;0.0792;1.0757;7.0724; 1.20941299977712E+0003;19.2;
2399;18.8899;18.8486;3.131;0.0820;0.0788;1.0728;7.0724; 1.20966300030705E+0003;19.2;
2400;18.8986;18.8572;3.332;0.0798;0.0765;1.0462;7.0724; 1.21015500000212E+0003;19.3;
2401;18.9052;18.8637;3.507;0.0819;0.0750;1.0462;7.0724; 1.21040499990340E+0003;19.3;
2402;18.9139;18.8724;3.552;0.0834;0.0790;1.0374;7.0724; 1.21090599987656E+0003;19.5;
2403;18.9226;18.8810;3.606;0.0843;0.0826;0.9486;7.0724; 1.21140600030776E+0003;19.0;
2404;18.9291;18.8875;3.691;0.0854;0.0837;0.8235;7.0724; 1.21166400031652E+0003;19.5;
2405;18.9400;18.8983;3.625;0.0798;0.0855;0.6348;7.0724; 1.21215000024531E+0003;19.4;
2406;18.9487;18.9070;3.296;0.0784;0.0880;0.8512;7.0724; 1.21267399974167E+0003;19.4;
2407;18.9553;18.9135;3.274;0.0782;0.1021;0.9742;7.1484; 1.21318299982231E+0003;19.1;
2408;18.9640;18.9221;3.270;0.0792;0.1125;1.0375;7.0724; 1.21340300026350E+0003;19.5;
2409;18.9705;18.9286;3.285;0.0788;0.1114;1.0459;7.1484; 1.21390300006606E+0003;19.3;
2410;18.9792;18.9372;3.292;0.0765;0.0999;0.9772;7.1484; 1.21416299978737E+0003;19.5;
2411;18.9880;18.9459;3.313;0.0745;0.0784;1.0253;7.1484; 1.21466399976052E+0003;19.3;
2412;18.9967;18.9545;3.389;0.0805;0.0737;0.9858;7.1484; 1.21517599972431E+0003;19.2;
2413;19.0032;18.9610;3.362;0.0826;0.0703;0.9514;7.1484; 1.21542600025423E+0003;19.7;
2414;19.0119;18.9697;3.370;0.0840;0.0591;1.0058;7.1484; 1.21590400007553E+0003;19.4;
2415;19.0206;18.9783;3.377;0.0855;0.0558;1.0119;7.1484; 1.21639699994121E+0003;19.3;
2416;19.0293;18.9870;3.434;0.0880;0.0621;1.0437;7.1484; 1.21689799991436E+0003;19.3;
2417;19.0359;18.9934;5.553;0.1020;0.0697;0.8088;7.1484; 1.21717200013809E+0003;19.2;
2418;19.0446;19.0021;7.182;0.1125;0.0735;0.4342;7.1484; 1.21766600017436E+0003;19.2;
2419;19.0511;19.0086;7.511;0.1114;0.0890;0.0902;7.2282; 1.21790100003127E+0003;19.2;
2420;19.0598;19.0172;7.179;0.0999;0.1223;-0.2384;7.1531; 1.21840099983383E+0003;19.3;
2421;19.0664;19.0237;7.093;0.0796;0.1248;-0.2384;7.1531; 1.21867699977010E+0003;19.5;
2422;19.0773;19.0345;7.005;0.0737;0.1267;-0.3581;7.2345; 1.21916200015694E+0003;19.7;
2423;19.0860;19.0432;6.790;0.0692;0.1322;-0.3514;7.1628; 1.21967700000387E+0003;19.4;
2424;19.0947;19.0518;7.648;0.0558;0.1359;-0.3513;7.1628; 1.22018600008450E+0003;19.4;
2425;19.1012;19.0583;7.648;0.0558;0.1372;-0.3506;7.1628; 1.22040499972645E+0003;19.5;
2426;19.1078;19.0648;6.865;0.0589;0.1395;-0.3451;7.0906; 1.22090500015765E+0003;19.2;
2427;19.1143;19.0713;5.958;0.0685;0.1420;-0.3426;7.0906; 1.22117599986959E+0003;19.5;
2428;19.1230;19.0799;5.156;0.0730;0.1463;-0.3385;7.0906; 1.22167999972589E+0003;19.2;
2429;19.1296;19.0864;4.502;0.0743;0.1474;-0.2928;7.0906; 1.22191400004085E+0003;19.3;
2430;19.1361;19.0929;3.629;0.1179;0.1489;-0.1452;7.0906; 1.22241399984341E+0003;19.1;
2431;19.1426;19.0994;3.520;0.1245;0.1512;-0.1193;7.0906; 1.22270300011151E+0003;19.5;
2432;19.1535;19.1102;3.542;0.1253;0.1593;-0.0551;7.0906; 1.22318900004029E+0003;19.2;
2433;19.1622;19.1188;3.457;0.1281;0.1617;0.0956;7.0906; 1.22366600031964E+0003;19.5;
2434;19.1710;19.1275;3.462;0.1363;0.1517;0.1356;7.0906; 1.22417000017595E+0003;19.0;
2435;19.1775;19.1340;3.426;0.1357;0.1431;0.1356;7.0906; 1.22442000007723E+0003;19.3;
2436;19.1884;19.1448;3.424;0.1395;0.1279;0.2517;7.0906; 1.22491999987978E+0003;19.5;
2437;19.1971;19.1534;3.421;0.1428;0.1108;0.3479;7.0906; 1.22542099985294E+0003;19.2;
2438;19.2058;19.1621;3.362;0.1474;0.1037;0.4321;7.1628; 1.22592199982610E+0003;19.2;
2439;19.2124;19.1685;3.362;0.1474;0.1023;0.5114;7.1628; 1.22618799994234E+0003;19.4;
2440;19.2232;19.1794;3.404;0.1512;0.1014;0.5969;7.1628; 1.22667399987113E+0003;19.7;
2441;19.2298;19.1858;3.409;0.1593;0.0999;0.6893;7.1628; 1.22719100005925E+0003;19.2;
2442;19.2363;19.1923;3.409;0.1593;0.1004;0.7959;7.1628; 1.22742499974556E+0003;19.5;
2443;19.2429;19.1988;3.428;0.1616;0.1017;0.8647;7.0906; 1.22769200003240E+0003;19.4;
2444;19.2516;19.2075;3.464;0.1517;0.1002;0.8952;7.1628; 1.22820299982559E+0003;19.4;
2445;19.2603;19.2161;3.530;0.1402;0.1002;0.8670;7.1628; 1.22868700004183E+0003;19.2;
2446;19.2712;19.2269;3.663;0.1248;0.1001;0.8267;7.1628; 1.22923700020183E+0003;19.1;
2447;19.2799;19.2356;3.772;0.1062;0.1001;0.8077;7.1628; 1.22970699991565E+0003;19.2;
2448;19.2908;19.2464;3.767;0.1020;0.0993;0.8164;7.1628; 1.23018800024875E+0003;19.5;
2449;19.2995;19.2550;3.819;0.1030;0.0993;0.7888;7.1628; 1.23071100020315E+0003;19.1;
2450;19.3082;19.2637;3.840;0.0999;0.1031;0.7842;7.1628; 1.23119700013194E+0003;19.3;
2451;19.3147;19.2701;3.840;0.0999;0.1103;0.7842;7.1628; 1.23141599977389E+0003;19.4;
2452;19.3235;19.2788;3.851;0.1017;0.1146;0.7763;7.1628; 1.23191600020509E+0003;19.4;
2453;19.3300;19.2853;3.855;0.1002;0.1157;0.6857;7.1628; 1.23218900025822E+0003;19.4;
2454;19.3387;19.2939;3.859;0.1003;0.1154;0.7654;7.2345; 1.23268399983644E+0003;19.6;
2455;19.3474;19.3026;3.809;0.0999;0.1148;0.7775;7.2345; 1.23320100002456E+0003;19.4;
2456;19.3583;19.3134;3.794;0.1005;0.1163;0.8016;7.2345; 1.23367899984587E+0003;19.4;
2457;19.3649;19.3199;3.939;0.0993;0.1204;0.8065;7.2345; 1.23417400005274E+0003;19.1;
2458;19.3714;19.3263;3.939;0.0993;0.1203;0.7381;7.2345; 1.23442600029521E+0003;19.4;
2459;19.3823;19.3371;3.858;0.0993;0.1375;0.7813;7.2345; 1.23493400020525E+0003;19.3;
2460;19.3888;19.3436;3.880;0.1031;0.1355;0.7813;7.2345; 1.23519100004341E+0003;19.4;
2461;19.3975;19.3523;3.837;0.1127;0.1328;0.7836;7.2345; 1.23566599998157E+0003;19.4;
2462;19.4063;19.3609;3.822;0.1152;0.1284;0.7298;7.2345; 1.23615000019781E+0003;19.4;
2463;19.4128;19.3674;3.796;0.1159;0.1260;0.8006;7.2345; 1.23640999991912E+0003;19.5;
2464;19.4215;19.3761;3.877;0.1153;0.1226;0.6351;7.1531; 1.23690900017973E+0003;19.2;
2465;19.4280;19.3825;3.875;0.1148;0.1207;0.6351;7.1531; 1.23717500029597E+0003;19.7;
2466;19.4368;19.3912;4.802;0.1149;0.1184;0.5126;7.2345; 1.23766800016165E+0003;19.4;
2467;19.4455;19.3998;3.853;0.1203;0.1143;0.6749;7.2345; 1.23817899995483E+0003;19.2;
2468;19.4520;19.4063;3.853;0.1203;0.1123;0.6749;7.2345; 1.23839800022542E+0003;19.5;
2469;19.4585;19.4128;3.535;0.1387;0.1115;0.6177;7.2345; 1.23890600013547E+0003;19.2;
2470;19.4651;19.4193;3.480;0.1369;0.1117;0.6415;7.2345; 1.23917299979366E+0003;19.4;
2471;19.4716;19.4258;3.446;0.1349;0.1118;0.6438;7.2345; 1.23942200015299E+0003;19.6;
2472;19.4803;19.4344;3.423;0.1321;0.1140;0.6416;7.2345; 1.23990699991118E+0003;19.3;
2473;19.4890;19.4431;3.359;0.1272;0.1172;0.6081;7.1531; 1.24039999977686E+0003;19.4;
2474;19.4956;19.4495;3.319;0.1254;0.1203;0.6119;7.1531; 1.24066700006370E+0003;19.6;
2475;19.5043;19.4582;3.248;0.1217;0.1205;0.6045;7.1531; 1.24116699986625E+0003;19.3;
2476;19.5130;19.4668;3.244;0.1197;0.1203;0.5305;7.1531; 1.24167499977630E+0003;19.3;
2477;19.5195;19.4733;3.228;0.1178;0.1177;0.5188;7.1531; 1.24191099980380E+0003;19.3;
2478;19.5283;19.4820;3.229;0.1132;0.1106;0.5046;7.1531; 1.24241000006441E+0003;19.3;
2479;19.5370;19.4906;3.244;0.1115;0.1063;0.5008;7.2282; 1.24290299993008E+0003;19.4;
2480;19.5479;19.5014;3.256;0.1118;0.1042;0.5449;7.3088; 1.24341399972327E+0003;19.3;
2481;19.5544;19.5079;3.276;0.1118;0.1049;0.5274;7.3088; 1.24390700021759E+0003;19.3;
2482;19.5609;19.5144;3.290;0.1140;0.1063;0.5363;7.3088; 1.24417399987578E+0003;19.3;
2483;19.5675;19.5209;3.247;0.1162;0.1068;0.6069;7.3088; 1.24440000008326E+0003;19.4;
2484;19.5762;19.5295;3.175;0.1203;0.1084;0.7911;7.3088; 1.24490900016390E+0003;19.1;
2485;19.5827;19.5360;3.175;0.1203;0.1077;0.7911;7.3088; 1.24519200003706E+0003;19.3;
2486;19.5914;19.5446;3.114;0.1212;0.1073;0.8509;7.3088; 1.24567600025330E+0003;19.3;
2487;19.6023;19.5554;3.092;0.1169;0.1088;0.8785;7.3088; 1.24617000028957E+0003;19.3;
2488;19.6110;19.5641;3.180;0.1086;0.1063;0.7850;7.3088; 1.24670199989341E+0003;19.2;
2489;19.6198;19.5727;3.222;0.1055;0.0995;0.7136;7.3088; 1.24716299995780E+0003;19.0;
2490;19.6307;19.5835;3.223;0.1038;0.0960;0.7302;7.3088; 1.24767200003844E+0003;19.2;
2491;19.6394;19.5922;3.178;0.1061;0.0955;0.7463;7.3088; 1.24817400018219E+0003;19.2;
2492;19.6503;19.6030;3.157;0.1070;0.0944;0.7709;7.3088; 1.24866800021846E+0003;19.1;
2493;19.6590;19.6116;3.140;0.1088;0.0990;0.7868;7.3088; 1.24916800002102E+0003;19.4;
2494;19.6677;19.6203;3.216;0.1067;0.1019;0.8186;7.3088; 1.24968299986795E+0003;19.1;
2495;19.6786;19.6311;3.219;0.1081;0.1075;0.8701;7.3088; 1.25016199985985E+0003;19.1;
2496;19.6851;19.6376;3.219;0.1092;0.1126;0.8283;7.3088; 1.25042799997609E+0003;19.3;
2497;19.6938;19.6462;3.252;0.1054;0.1129;0.7551;7.3088; 1.25089700014796E+0003;19.4;
2498;19.7025;19.6548;3.305;0.0976;0.1125;0.7619;7.3088; 1.25140600022860E+0003;19.1;
2499;19.7113;19.6635;3.223;0.0960;0.1064;0.8118;7.3088; 1.25190600003116E+0003;19.1;
2500;19.7178;19.6700;3.223;0.0960;0.1085;0.8118;7.3088; 1.25215599993244E+0003;19.4;
2501;19.7243;19.6765;3.228;0.0944;0.1096;0.8049;7.3088; 1.25240599983372E+0003;19.4;
2502;19.7309;19.6829;3.265;0.0944;0.1122;0.7624;7.3883; 1.25291399974376E+0003;19.1;
2503;19.7374;19.6894;3.357;0.0983;0.1109;0.7551;7.3883; 1.25314999977127E+0003;19.4;
2504;19.7483;19.7002;3.436;0.1018;0.1159;0.5761;7.4628; 1.25366500024684E+0003;19.4;
2505;19.7592;19.7110;3.554;0.1075;0.1148;0.8968;7.4628; 1.25417400032748E+0003;19.8;
2506;19.7679;19.7197;3.668;0.1142;0.1147;0.9386;7.4628; 1.25467400013003E+0003;19.6;
2507;19.7766;19.7283;3.917;0.1125;0.1185;0.9029;7.4628; 1.25515899988823E+0003;19.3;
2508;19.7832;19.7348;3.917;0.1125;0.1263;0.8606;7.4628; 1.25540300002322E+0003;19.6;
2509;19.7897;19.7413;4.110;0.1054;0.1296;0.4482;7.4628; 1.25590399999637E+0003;19.2;
2510;19.7962;19.7477;4.016;0.1083;0.1300;0.4482;7.4628; 1.25616899994202E+0003;19.4;
2511;19.8028;19.7542;4.039;0.1088;0.1300;0.5004;7.4628; 1.25643100000452E+0003;19.4;
2512;19.8115;19.7629;3.994;0.1122;0.1317;0.4506;7.4628; 1.25690999999642E+0003;19.5;
2513;19.8202;19.7715;4.002;0.1104;0.1357;0.3708;7.4628; 1.25740999979898E+0003;19.4;
2514;19.8289;19.7801;3.994;0.1158;0.1395;0.1297;7.4628; 1.25790399983525E+0003;19.2;
2515;19.8354;19.7866;3.994;0.1158;0.1391;0.1297;7.4628; 1.25819400027394E+0003;19.4;
2516;19.8442;19.7953;3.956;0.1139;0.1361;0.0797;7.4628; 1.25867799986154E+0003;19.2;
2517;19.8551;19.8061;3.941;0.1158;0.1324;0.0464;7.4628; 1.25917800029274E+0003;19.4;
2518;19.8638;19.8147;3.831;0.1262;0.1331;0.2542;7.4628; 1.25970299995970E+0003;19.4;
2519;19.8703;19.8212;3.801;0.1295;0.1349;0.2727;7.4628; 1.25992100005969E+0003;19.5;
2520;19.8790;19.8298;3.842;0.1301;0.1377;0.2407;7.4628; 1.26042200003285E+0003;19.2;
2521;19.8877;19.8385;3.880;0.1298;0.1381;0.3659;7.4628; 1.26091499989852E+0003;19.2;
2522;19.8986;19.8493;3.902;0.1343;0.1486;0.4743;7.4628; 1.26141700004227E+0003;19.4;
2523;19.9073;19.8579;3.888;0.1395;0.1527;0.5301;7.5383; 1.26191699984483E+0003;19.4;
2524;19.9139;19.8644;3.888;0.1395;0.1505;0.4963;7.5383; 1.26219100006856E+0003;19.4;
